==> links.csv <==
movieId,imdbId,tmdbId
7408,0044762,18698
7409,0082516,47201
7410,0086058,12239
7411,0093582,4365
7412,0077304,86182
7413,0342508,45862
7414,0079219,65066
7415,0076301,42228
7416,0073766,16561
7417,0104550,54655
7418,0259182,70779
7419,0088680,10843
7420,0058725,2098
7422,0070061,65332
7423,0179218,34303
7437,0345074,15673
7438,0378194,393
7439,0330793,7220
7440,0380615,33823
7441,0358590,163676
7442,0289635,237
7443,0308488,126117
7444,0337563,10096
7445,0328107,9509
7446,0398872,19016
7447,0333847,60645
7448,0326856,10710
7449,0335121,11058
7450,0323033,11141
7451,0377092,10625
7452,0277895,54807
7453,0363282,11025
7454,0338526,7131
7455,0339419,26899
7456,0296915,30125
7457,0349169,16428
7458,0332452,652
7459,0293007,8440
7460,0379217,883
7461,0329111,38018
7471,0109529,96461
7474,0065488,34377
7475,0330802,20375
7477,0160184,10375
7478,0094089,42015
7479,0036515,68440
7480,0086510,12503
7481,0089092,11864
7482,0070034,9461
7483,0114651,57811
7484,0065780,132
7485,0053134,28276
7486,0118845,18329
7487,0099762,17993
7488,0099121,37447
7489,0100557,4339
7490,0085370,42108
7491,0060736,18513
7492,0077914,26517
7493,0051077,28285
7505,0108906,22137
7521,0188055,5247
7523,0099409,31676
7528,0140447,49622
7537,0051561,238952
7541,0214388,10035
7560,0058083,502
7561,0098061,41965
7562,0118996,10347
7563,0251052,1373
7564,0058279,30959
7565,0045609,43341
7566,0088650,20561
7567,0282410,13055
7568,0253016,
7569,0062512,667
7570,0086034,700
7571,0045564,21594
7572,0243664,26976
7573,0086006,36670
7574,0113725,18872
7577,0073822,44864
7578,0031647,31993
7579,0032943,43818
7580,0049474,28290
7581,0041386,24650
7582,0036230,55086
7583,0034890,43525
7584,0035567,20640
7585,0048673,50363
7586,0076734,633
7587,0062229,5511
7613,0103251,41003
7614,0048445,13936
7615,0089015,294
7616,0086984,11507
7617,0073636,17538
7618,0103939,10435
7619,0056241,1162
7620,0102467,34328
7621,0211718,47108
7622,0166707,47140
7623,0180303,40930
7624,0105327,14684
7625,0138467,58467
7626,0103016,10261
7627,0119434,163869
7636,0105217,13937
7637,0116650,25355
7638,0033436,29601
7639,0160574,66115
7644,0166169,118617
7645,0099857,23981
7646,0259153,14980
7647,0105017,26670
7648,0144688,44047
7649,0120711,10940
7650,0063285,31965
7657,0275773,5842
7669,0112130,164721
7675,0036696,19463
7697,0050861,24012
7698,0078966,988
7699,0126627,125103
7700,0046268,204
7701,0100050,9356
7702,0037536,32430
7703,0076941,42231
7704,0090927,16113
7705,0045012,33575
7706,0020640,13913
7707,0102011,17956
7708,0061391,18209
7713,0034587,25508
7714,0061439,18978
7716,0087635,27171
7719,0056943,29486
7720,0073012,12310
7723,0079227,42205
7724,0094033,27786
7725,0110725,9624
7726,0169639,95514
7727,0087951,37296
7728,0038854,25736
7730,0107529,25389
7738,0155713,44807
7739,0164221,5248
7742,0094713,52794
7743,0089114,9872
7745,0107617,19552
7748,0059592,2786
7749,0062480,8075
7750,0112654,94771
7751,0033105,50271
7752,0177215,38274
7753,0207805,26133
7754,0108630,68981
7756,0029850,10235
7757,0057197,11533
7758,0119828,2817
7759,0086022,1394
7761,0058458,1719
7762,0080297,140207
7763,0120522,781
7764,0079082,13553
7765,0100347,183252
7766,0050613,3777
7767,0346336,11659
7768,0104377,24065
7769,0284880,39907
7770,0100813,26612
7771,0057831,10604
7772,0039066,44098
7773,0288439,16876
7774,0064708,37437
7775,0223384,141003
7778,0258967,14782
7781,0096321,77780
7782,0108171,9545
7783,0166287,53117
7784,0107009,41651
7785,0259072,29270
7786,0187859,28030
7787,0048729,16514
7789,0328802,1926
7790,0080461,31112
7791,0099850,11060
7792,0071970,17365
7802,0080120,11474
7808,0064645,63888
7809,0162625,49320
7810,0146455,10916
7811,0146247,10921
7812,0121804,10941
7813,0077532,42204
7814,0066549,33157
7815,0092117,24798
7816,0226225,277073
7817,0070948,4923
7818,0054279,36741
7820,0053976,11656
7821,0053935,16284
7822,0046085,25009
7823,0206681,91226
7824,0232611,171229
7825,0114846,45926
7826,0039808,40092
7827,0284978,10133
7828,0049652,82838
7831,0031047,14589
7832,0037365,14594
7833,0034172,14590
7834,0027260,14588
7835,0039853,14595
7836,0066580,9459
7837,0094596,465
7838,0071663,86600
7839,0033852,20644
7840,0031398,24965
7841,0287839,192936
7842,0142032,876
7843,0258760,1583
7844,0106936,17653
7845,0114720,11069
7846,0259685,10829
7847,0089789,19425
7850,0024083,108055
7872,0097424,86959
7878,0094048,9698
7879,0300274,57946
7880,0295743,45044
7881,0023694,26860
7882,0060841,29049
7883,0036027,27130
7884,0102035,8468
7885,0066518,31952
7886,0065580,39043
7887,0068364,54396
7888,0061791,22682
7889,0070518,11577
7890,0051849,42402
7891,0058700,21159
7892,0073756,40810
7893,0073623,40812
7894,0067140,336
7895,0071249,11942
7896,0056412,36206
7897,0065446,23330
7898,0068786,5927
7899,0072913,49636
7900,0065738,3075
7901,0057128,30137
7912,0192023,5521
7913,0057078,27636
7914,0017668,222
7915,0170544,10686
7916,0052847,43096
7917,0063808,42688
7918,0102116,25598
7919,0040979,25858
7920,0075936,14262
7921,0072869,38701
7922,0068341,33357
7923,0076637,21948
7924,0041699,30368
7925,0051808,1059
7926,0057565,12493
7928,0087193,42090
7930,0105121,13122
7931,0104954,55730
7932,0235327,14273
7933,0038777,26940
7934,0086637,11030
7935,0074147,29454
7936,0063611,26372
7937,0057611,11506
7938,0057358,29455
7939,0055499,11602
7940,0051365,29453
7941,0048641,11700
7942,0046345,47735
7943,0038669,14638
7944,0058404,14703
7945,0055998,35806
7946,0062185,3547
7947,0088322,41089
7948,0080140,42179
7949,0073918,28415
7950,0118705,107499
7951,0100260,20481
7952,0075651,5481
7953,0071275,5482
7954,0069048,5485
7958,0065481,31581
7959,0062395,22694
7976,0209077,7090
7979,0064689,42632
7980,0075784,5902
7981,0338564,10775
7982,0365376,4552
7983,0087003,12762
7984,0091083,14510
7985,0129634,101363
7986,0102800,15618
7987,0092906,24341
7988,0120199,10690
7989,0095756,40028
7990,0079813,26326
7991,0072856,13282
7992,0071338,27658
7993,0052655,22642
7994,0056368,29235
7995,0061189,42725
8003,0038343,24111
8004,0059792,17921
8007,0105191,22627
8008,0046807,18283
8009,0051911,33731
8010,0105159,13823
8011,0343168,14108
8012,0199683,4291
8013,0282593,20718
8014,0374546,113
8015,0064806,28476
8016,0068638,5916
8017,0066730,26234
8019,0308379,12205
8024,0108327,27804
8025,0124207,46187
8033,0060522,3001
8035,0117658,39434
8037,0116015,105130
8038,0013372,166472
8039,0065051,11574
8040,0103872,32450
8041,0105103,62383
8042,0070379,203
8043,0107247,38749
8044,0023042,29740
8045,0093137,10652
8055,0122143,34288
8056,0060490,26268
8057,0056541,33632
8062,0285728,25853
8063,0102631,68430
8068,0055910,43001
8069,0077360,42201
8070,0304126,316
8092,0099612,3072
8093,0192657,10355
8094,0047849,14554
8095,0157913,87677
8117,0180748,250
8118,0099399,19086
8119,0090888,15392
8120,0101252,43267
8121,0366532,41277
8122,0088925,108059
8123,0093913,42013
8124,0104697,54715
8125,0018455,631
8126,0057495,25504
8127,0280674,23855
8128,0092593,1786
8129,0181810,51182
8130,0189553,45042
8131,0243508,210937
8132,0104346,16219
8133,0328844,15824
8134,0353014,14258
8136,0049363,48385
8137,0054462,27545
8138,0053611,22718
8139,0071408,39844
8140,0045659,16914
8141,0056504,43011
8142,0221111,11315
8143,0048308,35987
8147,0062794,29146
8148,0086489,36751
8149,0054642,28758
8153,0049456,29592
8154,0053779,439
8157,0193253,823
8158,0102820,20289
8167,0026174,16905
8168,0087622,11417
8169,0092494,11548
8183,0085478,38291
8187,0043880,41204
8188,0047445,20532
8189,0054494,2546
8190,0057840,42791
8191,0064030,22522
8194,0048973,40478
8195,0053619,5165
8196,0065466,5722
8197,0052893,5544
8198,0054371,19128
8199,0046478,14696
8201,0101373,51515
8202,0044487,56167
8203,0060481,4781
8206,0024368,32652
8207,0069947,4909
8208,0038873,56135
8220,0028478,27115
8221,0111666,38348
8222,0069050,35280
8224,0188404,21375
8225,0100258,19185
8227,0031252,73194
8228,0022111,28257
8232,0032617,20643
8235,0014429,22596
8236,0049949,36786
8237,0037449,28916
8238,0067350,27459
8239,0055601,4497
8240,0108366,33560
8241,0119630,25224
8252,0061209,42728
8253,0079833,15371
8254,0106307,11044
8255,0295362,39983
8256,0024481,31526
8257,0041163,31623
8258,0212879,27601
8259,0077696,16214
8260,0122082,5071
8261,0075612,41662
8262,0027700,95015
8263,0041944,33738
8264,0073076,17346
8265,0068615,18274
8266,0087957,13763
8267,0063218,67217
8268,0107843,10498
8269,0100604,24731
8270,0100112,11796
8272,0065593,31675
8273,0104545,4507
8275,0017765,34847
8290,0073396,32303
8291,0061075,4879
8292,0043614,24774
8293,0105706,41779
8294,0049815,61048
8295,0023238,1994
8302,0021890,42814
8327,0330229,870
8329,0043041,96255
8330,0054152,25495
8331,0033874,26319
8332,0067805,45938
8334,0068421,15573
8335,0029192,41059
8336,0035019,39871
8337,0046816,10178
8338,0039192,16391
8339,0055884,42997
8340,0079116,10734
8341,0040662,10949
8359,0083090,258236
8360,0298148,809
8361,0319262,435
8362,0350028,4599
8363,0367085,12657
8364,0367790,28219
8365,0323298,59210
8366,0332375,13193
8367,0324197,24190
8368,0304141,673
8369,0297284,16617
8370,0363226,246
8371,0296572,2789
8372,0356634,8920
8373,0327162,9890
8374,0363235,26886
8375,0391225,26254
8376,0374900,8193
8377,0103976,47821
8378,0101746,26142
8379,0085461,42122
8380,0106877,65137
8381,0034746,27017
8382,0093175,35151
8383,0314431,21544
8384,0030386,43846
8385,0055100,40894
8387,0110857,11546
8388,0064893,59427
8391,0077235,18387
8392,0089160,71125
8393,0087337,34748
8394,0146879,132725
8395,0070291,26331
8397,0105150,41774
8398,0063642,52959
8399,0045317,24004
8400,0094331,46976
8401,0031022,17481
8402,0099166,52560
8403,0049301,42658
8404,0031448,27118
8405,0063759,18333
8407,0066090,42345
8410,0047542,18398
8411,0120423,54800
8420,0039725,20849
8421,0168080,57544
8422,0034946,53779
8423,0018051,16661
8424,0020827,80708
8425,0100129,76516
8426,0093871,33441
8427,0078766,47819
8444,0092752,21793
8446,0041841,18712
8447,0047577,831
8448,0085354,10484
8450,0027300,37658
8451,0047885,26516
8452,0077942,110598
8453,0139388,44388
8454,0170259,10573
8455,0119561,113290
8456,0065889,26451
8457,0098528,111605
8458,0039040,54568
8459,0041452,28571
8460,0038116,27686
8461,0036777,123665
8462,0046963,43336
8463,0040495,62000
8464,0390521,9372
8465,0033774,41495
8469,0037135,52362
8477,0056119,662
8478,0095037,41799
8480,0018054,49633
8481,0032851,43805
8482,0037988,16559
8483,0061420,44695
8484,0053114,31217
8485,0196069,8341
8486,0031067,36488
8487,0054188,19414
8488,0070689,60595
8491,0042041,15794
8492,0044008,13188
8493,0100133,12651
8494,0059037,886
8495,0204137,9791
8496,0067549,27554
8499,0078111,26973
8500,0071565,38582
8501,0091209,9542
8502,0044030,17820
8503,0044760,26175
8504,0115738,31146
8505,0120408,20506
8506,0289944,37696
8507,0022913,136
8511,0008133,47653
8512,0075222,10970
8516,0038733,28162
8518,0020641,42812
8519,0071198,28159
8520,0104073,20676
8521,0022835,3019
8522,0032828,29353
8524,0047086,17761
8525,0061135,20277
8526,0327437,10204
8527,0319531,3515
8528,0364725,9472
8529,0362227,594
8530,0377752,8981
8531,0381707,12153
8532,0348593,1944
8533,0332280,11036
8534,0338512,1997
8535,0352277,15237
8536,0331525,205481
8537,0297753,11572
8540,0037522,19096
8541,0096953,72096
8542,0028772,11939
8543,0043547,47555
8544,0069031,24236
8545,0220343,80218
8571,0064100,26520
8572,0026641,43897
8573,0366943,29456
8574,0272045,21386
8575,0243135,24908
8576,0339230,9256
8577,0342213,25783
8578,0339840,8991
8579,0086251,44691
8580,0099851,23378
8581,0168122,3293
8582,0104810,36947
8583,0037604,54028
8584,0037865,17645
8585,0110944,10448
8586,0035272,57684
8587,0230512,61487
8588,0250468,14365
8589,0098437,29383
8591,0087910,10606
8592,0057681,42988
8593,0104573,16136
8594,0165086,58669
8595,0061678,42407
8596,0078163,6081
8597,0282552,12577
8598,0281924,36561
8599,0299854,49814
8600,0029870,13696
8601,0024803,44494
8602,0053270,15484
8603,0097095,36672
8604,0152930,2330
8605,0295721,2334
8606,0052100,64204
8607,0388473,13398
8608,0064106,2912
8609,0014341,701
8610,0086873,10631
8611,0039370,43466
8612,0036098,2202
8613,0040884,76076
8614,0093693,10780
8615,0023194,3484
8616,0045586,19590
8617,0053622,23724
8618,0047136,26596
8619,0111205,44925
8620,0056732,29264
8621,0238321,33994
8622,0361596,1777
8623,0093886,11584
8624,0309614,9901
8625,0342956,202475
8626,0059125,26811
8627,0357567,38631
8628,0114371,54022
8629,0167059,23522
8630,0120848,207625
8631,0073092,22094
8632,0217788,161080
8633,0087597,11884
8634,0088224,21871
8635,0078437,30876
8636,0316654,558
8637,0381006,48732
8638,0381681,80
8639,0331952,10742
8640,0349683,9477
8641,0357413,8699
8642,0368975,9893
8643,0356470,11247
8644,0343818,2048
8645,0390221,436
8646,0043469,61391
8647,0055992,18643
8648,0158030,67297
8649,0077629,31948
8650,0056196,43004
8651,0068909,45793
8652,0064728,46495
8653,0073559,45874
8654,0047365,65994
8655,0089945,19014
8656,0095468,10754
8657,0051087,30054
8658,0101004,36630
8659,0299594,39770
8660,0072021,36627
8661,0056085,11897
8662,0040491,43443
8663,0358569,54300
8664,0074916,58925
8665,0372183,2502
8666,0327554,314
8667,0359423,18923
8668,0125766,146373
8669,0075268,5228
8670,0023563,12206
8671,0245157,16539
8672,0050171,75046
8673,0035763,74012
8674,0236157,26126
8675,0050356,15876
8676,0113074,26300
8677,0032475,68064
8678,0064395,12625
8679,0051750,45520
8680,0090197,46767
8681,0071737,55848
8682,0065969,42525
8683,0068897,43417
8684,0049902,15244
8685,0047216,62395
8686,0059470,42737
8687,0054240,47615
8688,0063592,39209
8689,0100602,20876
8690,0069280,24559
8691,0351770,78208
8692,0035530,43786
8693,0045323,72613
8694,0035583,43787
8695,0039169,27437
8696,0069822,40374
8697,0311072,20316
8698,0099292,41925
8699,0219636,259389
8700,0035799,22871
8701,0112895,37019
8702,0109665,18190
8703,0299873,71786
8704,0097373,42347
8705,0099623,39140
8706,0076111,69903
8707,0107045,219345
8708,0260695,41890
8709,0097530,27307
8710,0104812,36709
8711,0040613,32294
8712,0029284,41463
8713,0093744,19051
8714,0038776,43485
8715,0052002,51997
8716,0028108,43885
8717,0111216,112969
8718,0040806,62694
8719,0035369,43785
8720,0103007,53287
8721,0092042,29584
8722,0086494,32644
8723,0293191,89482
8724,0057091,1040
8725,0064381,42604
8726,0062153,24214
8727,0072848,5122
8728,0068424,42469
8729,0088315,119623
8730,0243609,1783
8731,0044926,10910
8732,0092637,17238
8733,0280990,22156
8734,0041604,26814
8735,0051724,43116
8736,0081291,39269
8737,0115976,99859
8738,0055572,31522
8739,0056215,47796
8740,0050330,26893
8741,0107999,69035
8742,0087795,73621
8743,0090729,22976
8744,0042447,55441
8745,0054483,45608
8746,0328031,21619
8747,0118025,9680
8748,0057171,42801
8749,0101428,12627
8750,0083611,86404
8751,0042530,18671
8752,0041859,17218
8753,0346091,41316
8754,0064840,5179
8755,0173772,53198
8756,0079639,65156
8757,0066016,42593
8758,0067314,76002
8759,0054944,64868
8760,0100613,52741
8761,0057579,15081
8762,0074968,21147
8763,0063389,64877
8764,0118030,147169
8765,0035432,16703
8766,0038360,20298
8767,0040160,19974
8768,0041268,22112
8769,0079152,4201
8770,0082346,39868
8771,0039017,20408
8772,0059749,13580
8773,0035317,18706
8774,0038259,34327
8775,0055871,43013
8776,0108435,38505
8777,0098209,41940
8778,0038494,20417
8779,0310778,14652
8780,0064045,69526
8781,0368008,14462
8782,0167456,14623
8783,0368447,6947
8784,0333766,401
8785,0043313,50247
8786,0030643,46326
8787,0061094,35780
8788,0063694,25361
8789,0064137,45522
8790,0286921,23750
8791,0115665,45509
8792,0323465,44289
8793,0250638,25536
8794,0076446,38837
8795,0275083,23305
8796,0060438,17768
8797,0064921,27375
8798,0369339,1538
8799,0361841,14846
8800,0345061,2577
8801,0104503,52936
8802,0053351,46884
8803,0309291,33333
8804,0096336,41975
8805,0262246,16606
8806,0093505,60760
8807,0366551,11282
8808,0368933,11130
8809,0337960,14389
8810,0370263,395
8811,0403703,11052
8812,0291392,60015
8813,0361309,23601
8814,0364751,10762
8815,0204313,11026
8816,0063634,18693
8817,0065125,45598
8818,0057191,8745
8819,0061595,45335
8820,0061015,18690
8821,0059255,7506
8822,0080062,65596
8823,0086370,36912
8824,0056093,46081
8825,0092744,40087
8826,0220726,46831
8827,0083652,20120
8828,0057997,22543
8829,0315273,44415
8830,0366174,11237
8831,0324127,8080
8832,0374330,14797
8833,0241025,11632
8834,0380277,18475
8835,0338325,15644
8836,0324554,11208
8837,0283077,24079
8838,0071115,16153
8839,0113762,13559
8840,0063803,42694
8841,0362129,32298
8842,0105108,66566
8843,0110518,124029
8844,0078763,42164
8845,0086961,124
8846,0339147,29979
8847,0099691,41762
8848,0046521,12548
8849,0092133,33345
8850,0057063,19893
8851,0073722,42264
8852,0059399,11387
8853,0081528,104659
8854,0093624,24924
8855,0090327,17994
8856,0079822,75759
8857,0058294,60437
8858,0080380,49069
8859,0270846,31117
8860,0337921,9759
8861,0318627,1577
8862,0362526,14198
8863,0389988,288952
8864,0339412,16232
8865,0346156,5137
8866,0360201,11823
8867,0348529,2003
8868,0338097,18804
8869,0361620,13969
8870,0356618,10145
8871,0357054,26486
8872,0365125,13702
8873,0318462,1653
8874,0365748,747
8875,0044509,84214
8876,0052631,84655
8877,0033029,23627
8878,0101591,26230
8879,0071877,4176
8880,0089560,11177
8881,0029852,43839
8882,0062755,26690
8883,0081031,35101
8884,0089543,10905
8885,0076683,18196
8886,0070622,70345
8887,0105811,88174
8888,0251370,132422
8889,0079450,42215
8890,0052549,43105
8891,0107090,71140
8892,0103773,27816
8893,0099108,27815
8894,0076504,12707
8895,0317052,43657
8896,0051756,43117
8897,0067881,47446
8898,0044386,54979
8899,0079271,42172
8900,0066550,42600
8901,0087268,47825
8902,0072750,62697
8903,0057569,31655
8904,0113449,27498
8905,0103594,1492
8906,0078935,8689
8907,0307453,10555
8908,0349710,11128
8909,0363475,22842
8910,0356721,1599
8911,0361696,14024
8912,0316732,11045
8913,0384810,15503
8914,0390384,14337
8915,0368658,26108
8916,0358135,4380
8917,0372588,3989
8918,0349416,16358
8919,0380609,25313
8920,0046874,2438
8921,0048563,65550
8922,0092972,29445
8923,0080009,11121
8924,0077714,55457
8925,0324619,101887
8926,0078975,23739
8927,0074279,21241
8928,0061655,3053
8929,0066834,28356
8930,0354575,12456
8931,0342143,55047
8932,0071675,28153
8933,0090985,18499
8934,0103783,36616
8935,0101301,13644
8936,0098596,41936
8937,0390022,13416
8938,0390538,1435
8939,0364343,11099
8940,0382561,167177
8941,0355954,12483
8942,0362174,184530
8943,0340012,18701
8944,0329030,2319
8945,0286218,110351
8946,0252028,15566
8947,0391198,1970
8948,0375173,8849
8949,0375063,9675
8950,0361862,4553
8951,0383694,11109
8952,0365183,48678
8953,0360025,202587
8954,0396705,126148
8955,0360130,16131
8956,0375735,9391
8957,0387564,176
8958,0350258,1677
8959,0337876,10740
8960,0430745,66641
8961,0317705,9806
8962,0428518,19614
8963,0273689,12777
8964,0274407,47959
8965,0338348,5255
8966,0362269,11184
8967,0387575,11249
8968,0367479,10589
8969,0317198,9801
8970,0308644,866
8971,0420332,4251
8972,0368891,2059
8973,0275491,140
8974,0345950,11836
8975,0299863,43743
8976,0038048,17818
8977,0346491,1966
8978,0388419,13673
8979,0390299,174787
8980,0360845,26347
8981,0376541,2288
8982,0327919,15397
8983,0385004,9550
8984,0349903,163
8985,0359013,36648
8986,0053644,15788
8987,0403910,33377
8988,0053716,18973
8989,0051516,41253
8990,0050301,15787
8991,0058018,35188
8992,0054853,35189
8993,0059166,52122
8994,0055069,28333
8995,0058456,24062
8996,0339727,43670
8997,0045192,58182
8998,0072272,33740
8999,0075323,74719
9000,0111408,77448
9001,0054453,43752
9002,0048937,42668
9003,0047947,25952
9004,0088979,16248
9005,0106912,15613
9006,0027657,151848
9007,0036940,30719
9008,0032635,28421
9009,0275468,47657
9010,0364517,8424
9011,0040705,32558
9012,0045109,50085
9013,0088074,50034
9014,0037280,42401
9015,0162662,67962
9016,0125510,30996
9017,0339827,44375
9018,0391024,18889
9019,0424885,210864
25735,0005078,70368
25736,0011130,3016
25737,0011237,2972
25738,0011387,71065
25739,0012304,42510
25741,0012364,58129
25742,0012494,29267
25743,0012675,36841
25744,0013257,57283
25745,0013367,171432
25746,0014142,18987
25747,0014611,41348
25748,0014972,27511
25749,0015119,96713
25750,0015324,992
25751,0015624,3060
25752,0015841,42359
25753,0015881,1405
25755,0016220,964
25757,0018037,939
25759,0018217,697
25760,0018218,104433
25762,0018528,27503
25763,0018737,905
25764,0018742,31411
25765,0018770,28189
25766,0018806,3061
25767,0019130,27517
25768,0019344,42538
25769,0019421,25768
25770,0019644,120833
25771,0020530,626
25773,0021079,27899
25774,0021577,5729
25775,0021730,42816
25777,0022158,13911
25778,0022208,51394
25782,0022718,48365
25783,0022827,3574
25785,0023037,91
25786,0023293,31592
25787,0023374,43132
25788,0023427,877
25789,0023458,875
25792,0023634,28268
25793,0023649,779
25794,0023686,56724
25795,0023948,39130
25796,0024055,28046
25797,0024069,31511
25798,0024188,3031
25800,0024240,43130
25801,0024548,43595
25802,0024593,43149
25803,0024727,43148
25804,0024772,50073
25805,0024844,43904
25806,0024865,43693
25807,0024894,24106
25808,0025301,47921
25809,0025373,49640
25810,0025423,46910
25811,0025493,43689
25812,0025748,22614
25814,0025898,51949
25816,0026126,43889
25818,0026529,43896
25819,0026685,28910
25820,0026912,17907
25822,0027194,27970
25824,0027478,52677
25825,0027652,14615
25826,0027884,31773
25827,0027996,24807
25828,0028096,17030
25829,0028174,23389
25830,0028249,31548
25831,0028356,54569
25832,0028505,38721
25833,0028683,43874
25834,0028691,16515
25835,0028773,27973
25837,0028804,20642
25839,0029322,37650
25840,0029442,43867
25841,0029604,43864
25842,0029682,23101
25843,0029912,60562
25846,0030044,46688
25850,0030241,16274
25851,0030744,99318
25852,0031359,55207
25854,0031491,31868
25855,0031867,37698
25856,0032145,3084
25858,0032156,46069
25859,0032181,43806
25860,0032273,55604
25861,0032285,26635
25864,0032432,43811
25865,0032701,17801
25866,0033028,26201
25868,0033373,29884
25869,0033654,45978
25870,0033712,38914
25871,0033754,33523
25872,0033766,33112
25874,0033945,28789
25875,0034274,43799
25878,0034428,18790
25879,0034449,37036
25881,0034778,43522
25882,0034828,36612
25884,0035100,97648
25885,0035209,23336
25886,0035238,22387
25887,0035415,27655
25888,0035608,23051
25890,0035959,43306
25891,0035979,18727
25892,0035980,33049
25893,0036152,41355
25894,0036174,47352
25897,0036432,43518
25898,0036506,41391
25899,0036723,21622
25900,0036733,28436
25901,0036910,22638
25902,0036914,51144
25903,0037055,35006
25904,0037075,21451
25905,0037077,42879
25906,0037094,43307
25907,0037096,50066
25908,0037166,18229
25910,0037462,52440
25911,0037469,17136
25912,0037671,43494
25913,0037820,30348
25914,0037824,9797
25915,0038107,45219
25916,0038160,18771
25918,0038190,30177
25919,0038338,41020
25920,0038369,16090
25921,0038455,44041
25922,0038461,25502
25923,0038574,14320
25924,0038622,26701
25926,0038913,43469
25927,0038991,20246
25928,0039636,82101
25929,0039661,19169
25930,0039677,43461
25931,0039776,31980
25932,0039926,27448
25934,0040064,29244
25935,0040141,83838
25936,0040142,43452
25937,0040308,29380
25938,0040369,37347
25940,0040525,3766
25941,0040536,946
25942,0040550,70447
25943,0040636,20482
25944,0040694,35032
25945,0040872,44190
25946,0040876,41609
25947,0040919,33115
25948,0040978,20638
25950,0041158,29885
25951,0041507,25698
25952,0041587,45578
25954,0041719,4558
25956,0041855,43439
25957,0041923,61828
25959,0042200,25209
25960,0042436,15390
25961,0042531,17409
25962,0042646,43388
25963,0042804,800
25964,0042958,32690
25965,0043012,43390
25966,0043511,41464
25970,0044480,43961
25971,0044486,43358
25972,0044502,24003
25974,0045053,28431
25975,0045112,43364
25976,0045177,30801
25977,0045469,3023
25979,0045846,43348
25980,0045935,43349
25981,0046040,99898
25984,0046436,24381
25986,0046766,11402
25987,0046851,35861
25989,0046998,45213
25990,0047123,20127
25991,0047191,24518
25993,0047203,13457
25994,0047443,23620
25995,0047444,31372
25996,0047522,3111
25998,0047580,41503
25999,0047677,28696
26000,0047944,94123
26001,0048216,17640
26002,0048393,44026
26003,0048434,803
26005,0048579,31374
26006,0048604,25893
26007,0048752,36439
26008,0048954,46007
26009,0049012,33319
26010,0049055,28100
26012,0049710,31378
26013,0049782,19742
26016,0050168,44134
26018,0050246,22334
26019,0050393,29347
26021,0050556,15697
26022,0050681,43234
26025,0051003,18776
26026,0051128,29071
26027,0051221,54541
26028,0051454,44559
26030,0051542,30637
26033,0051834,76754
26034,0051845,56156
26035,0051887,43119
26038,0052278,43137
26042,0052303,69977
26043,0052365,42661
26044,0052543,43051
26046,0052765,43101
26047,0052929,58997
26048,0053115,34528
26049,0053121,31427
26050,0053126,58902
26051,0053131,27029
26052,0053168,690
26055,0053390,46918
26056,0053462,43111
26058,0054020,52745
26059,0054144,36872
26062,0054353,43047
26063,0054354,72354
26064,0054460,31589
26066,0054652,52841
26067,0054795,18449
26068,0054890,50474
26070,0055019,79827
26072,0055205,750
26073,0055233,34530
26074,0055278,33710
26076,0055505,64568
26078,0055728,17185
26079,0055892,109667
26080,0055946,31287
26082,0056058,14537
26083,0056194,16103
26084,0056262,13671
26085,0056264,11085
26086,0056300,53218
26088,0056389,65048
26090,0056512,24188
26093,0056700,28367
26094,0056736,21135
26095,0056905,52705
26096,0056907,3010
26098,0057181,31383
26099,0057226,39222
26100,0057263,39495
26101,0057298,15263
26104,0057334,751
26106,0057360,42798
26107,0057426,4025
26108,0057543,61892
26109,0057591,25253
26110,0057809,37684
26111,0057877,15421
26112,0057879,166607
26113,0057883,37315
26116,0058213,10299
26117,0058262,24229
26119,0058390,26031
26122,0058430,3763
26123,0058529,17696
26124,0058530,7348
26125,0058606,28504
26127,0058724,151138
26128,0058743,23574
26130,0058926,17091
26131,0058946,17295
26133,0059026,13187
26134,0059127,17102
26136,0059250,23194
26137,0059263,16850
26138,0059274,24395
26139,0059309,37921
26140,0059311,59802
26141,0059410,16303
26142,0059418,29715
26144,0059549,36583
26146,0059653,60555
26147,0059798,42731
26148,0059825,3482
26150,0060107,895
26151,0060138,20108
26152,0060153,2661
26153,0060472,20379
26155,0060588,29710
26156,0060635,104237
26157,0060666,22293
26158,0060802,789
26159,0061101,45706
26160,0061369,11047
26162,0061550,2097
26163,0061589,135
26164,0061643,33257
26167,0061814,66043
26169,0061882,17905
26170,0061955,4191
26171,0062136,10227
26172,0062138,26039
26174,0062262,42701
26175,0062301,42702
26176,0062374,41212
26177,0062380,26204
26178,0062407,5767
26180,0062425,42713
26181,0062472,27277
26183,0062687,9929
26184,0062759,20873
26185,0062909,29778
26187,0063049,18193
26188,0063050,22176
26189,0063115,42623
26191,0063426,42634
26194,0063654,118872
26195,0063665,50789
26197,0063794,29266
26198,0063829,27983
26199,0064002,5638
26202,0064122,36446
26203,0064177,14801
26204,0064208,49397
26205,0064382,42607
26206,0064519,40430
26207,0064573,38096
26208,0064612,48831
26209,0064622,24152
26210,0064638,1846
26211,0064694,21323
26213,0064886,5928
26214,0065073,29748
26215,0065241,105627
26216,0065360,85255
26219,0065492,26525
26220,0065555,31672
26221,0065642,48408
26222,0065649,33205
26223,0065755,70327
